spkid,full_name,a,e,i,om,w,q,ad,per_y,H,rot_per,spec_B,spec_T,n,per,class,producer,first_obs,diameter
2000874,   874 Rotraut (1917 CC),3.154734055,0.07852899,11.14384845,190.7052401,11.6243257,2.906995976,3.402472133,5.603409126,10,14.586,,,0.175897612,2046.645183,MBA,Otto Matic,5/25/17,56.47
2000875,   875 Nymphe (1917 CF),2.5552969,0.1498449,14.5682,196.22857,117.21346,2.1723987,2.9381951,4.084794878,11.5,12.168,,,0.2412915,1491.971329,MBA,MPCLINUX,1917-??-??,13.75
2000876,   876 Scott (1917 CH),3.0124186,0.1094041,11.33033,151.09768,211.62969,2.6828477,3.3419895,5.228548937,10.89,14,,S,0.18850857,1909.727499,MBA,MPCLINUX,1917-??-??,21.88
2000877,   877 Walkure (1915 S7),2.487133108,0.159054832,4.256032927,116.4048857,276.0518514,2.09154257,2.882723647,3.922443942,10.71,17.424,,F,0.251278616,1432.67265,MBA,Otto Matic,2/25/21,38.41
2000882,   882 Swetlana (1917 CM),3.1297758,0.2654216,6.12583,256.36277,127.07445,2.2990657,3.9604859,5.537044957,10.5,20,,,0.17800583,2022.405671,MBA,MPCLINUX,1917-??-??,43.55
2000885,   885 Ulrike (1917 CX),3.0921547,0.1879416,3.30438,149.07007,204.64252,2.5110102,3.6732992,5.437509414,10.7,4.9,,,0.18126429,1986.050314,MBA,MPCLINUX,1906-??-??,33.43
2000886,   886 Washingtonia (1917 b),3.1764177,0.2637693,16.83956,59.57601,300.81436,2.3385762,4.0142592,5.661279902,8.7,9.001,C,,0.17409955,2067.782484,MBA,MPCLINUX,1917-??-??,90.56
2000888,   888 Parysatis (1918 DC),2.7105462,0.1923529,13.84568,124.16621,297.30434,2.1891648,3.2319276,4.462656082,9.51,5.9314,,S,0.22086091,1629.985134,MBA,MPCLINUX,1906-??-??,44.65
2000890,   890 Waltraut (1918 DK),3.0216238,0.0587673,10.87129,160.70046,90.79855,2.8440511,3.1991965,5.252532834,10.78,12.581,,CTGU:,0.18764781,1918.487618,MBA,MPCLINUX,1920-??-??,27.33
2000891,   891 Gunhild (1918 DQ),2.861799838,0.030543646,13.55537228,105.8728518,297.1047888,2.774390036,2.949209641,4.841356732,9.9,7.93,,,0.203584726,1768.305546,MBA,Otto Matic,5/18/18,51.95
2000892,   892 Seeligeria (1918 DR),3.2280417,0.1009239,21.31619,175.95471,287.51567,2.9022551,3.5538283,5.799851744,9.5,41.4,,,0.16993991,2118.39585,OMB,MPCLINUX,1918-??-??,76.02
2000893,   893 Leopoldina (1918 DS),3.0485051,0.1505619,17.02119,145.07257,223.31983,2.5895164,3.5074938,5.322781032,9.47,14.115,,XF,0.1851713,1944.145772,MBA,MPCLINUX,1918-??-??,76.14
2000894,   894 Erda (1918 DT),3.1153579,0.1140051,12.69861,190.84802,113.80101,2.7601912,3.4705246,5.498827811,9.4,4.6897,,,0.17924298,2008.446858,MBA,MPCLINUX,1907-??-??,36.54
2000895,   895 Helio (1918 DU),3.200971453,0.146675369,26.08678877,264.7058982,178.0959091,2.731467783,3.670475122,5.727049063,8.3,9.3959,B,FCB,0.172100199,2091.80467,OMB,Otto Matic,6/21/06,141.9
2000896,   896 Sphinx (1918 DV),2.2869988,0.1628072,8.19049,254.22598,1.69296,1.9146589,2.6593387,3.458653848,11.8,26.27,,,0.28497396,1263.273318,MBA,MPCLINUX,1918-??-??,13.07
2000897,   897 Lysistrata (1918 DZ),2.54388,0.0931395,14.33347,258.01234,23.83945,2.3069443,2.7808157,4.05744943,10.37,11.26,Sl,S,0.2429177,1481.983404,MBA,MPCLINUX,1922-??-??,21.91
2000899,   899 Jokaste (1918 EB),2.9081947,0.1971092,12.47584,252.63407,127.582,2.3349628,3.4814266,4.959563144,10.14,6.245,,XB,0.19873248,1811.480438,MBA,MPCLINUX,1918-??-??,27.69
2000900,   900 Rosalinde (1918 EC),2.4756077,0.1615878,11.55354,182.39295,121.90363,2.0755797,2.8756357,3.895210423,11.74,16.5,,,0.25303544,1422.725607,MBA,MPCLINUX,1918-??-??,18.78
2000903,   903 Nealley (1918 EM),3.242837663,0.041447808,11.74552759,159.613219,238.4137631,3.108429152,3.377246175,5.83977366,9.8,21.6,,,0.168778165,2132.977329,OMB,Otto Matic,9/13/18,63.43
2000904,   904 Rockefellia (1918 EO),2.9921963,0.0895566,15.16309,198.16065,251.08975,2.7242254,3.2601672,5.175988817,9.9,4.93,,,0.1904228,1890.529916,MBA,MPCLINUX,1918-??-??,58.75
2000905,   905 Universitas (1918 ES),2.2162497,0.1529033,5.32404,37.23859,343.01334,1.8773778,2.5551216,3.299409672,11.65,14.238,S,,0.29872807,1205.109383,MBA,MPCLINUX,1918-??-??,21.33
2000907,   907 Rhoda (1918 EU),2.8002027,0.1610161,19.56276,43.13572,87.4107,2.349325,3.2510804,4.685893229,9.76,22.44,Xk,C,0.21033904,1711.522502,MBA,MPCLINUX,1901-??-??,62.73
2000908,   908 Buda (1918 EX),2.4728018,0.1468966,13.40867,85.60866,23.40463,2.1095556,2.836048,3.888590142,10.69,14.572,L,,0.25346623,1420.30755,MBA,MPCLINUX,1918-??-??,24.37
2000909,   909 Ulla (1919 FA),3.542348627,0.091100991,18.79320854,146.3929798,233.840634,3.219637156,3.865060098,6.667225645,8.95,8.73,,X,0.147831547,2435.204167,OMB,Otto Matic,4/14/20,116.44
2000910,   910 Anneliese (1919 FB),2.9332678,0.1520618,9.22661,50.15742,206.84297,2.4872298,3.3793058,5.023839836,10.3,,Ch,,0.19618983,1834.9575,MBA,MPCLINUX,1919-??-??,47.07
2000912,   912 Maritima (1919 FJ),3.1332425,0.1756757,18.34645,34.07127,88.59517,2.5828079,3.6836771,5.546247064,8.4,1332,C,,0.17771049,2025.76674,MBA,MPCLINUX,1930-??-??,83.17
2000914,   914 Palisana (1919 FN),2.460250681,0.212962429,25.22004273,255.8451282,49.01692238,1.936309721,2.984191642,3.859021902,8.76,15.922,,CU,0.255408315,1409.50775,MBA,Otto Matic,10/13/31,76.61
2000916,   916 America (1915 S1),2.365341,0.2356303,11.09288,329.81638,41.54143,1.807995,2.922687,3.637883872,11.2,38,,,0.27093396,1328.737084,MBA,MPCLINUX,1924-??-??,33.23
2000917,   917 Lyka (1915 S4),2.3804403,0.201743,5.13457,343.46847,359.51579,1.9002031,2.8606775,3.672773421,11,7.92,,,0.26836022,1341.480492,MBA,MPCLINUX,1926-??-??,28.1
2000918,   918 Itha (1919 FR),2.8669513,0.1881516,12.05687,330.49539,16.19609,2.3275298,3.4063728,4.854434786,10.7,3.47393,,,0.20303626,1773.082306,MBA,MPCLINUX,1919-??-??,20.44
2000919,   919 Ilsebill (1918 EQ),2.7720201,0.0851414,8.15928,229.8985,154.10971,2.5360064,3.0080338,4.615329967,11.3,5.0325,C,,0.21355489,1685.74927,MBA,MPCLINUX,1918-??-??,27.65
2000920,   920 Rogeria (1919 FT),2.6210874,0.1063695,11.57921,192.89791,269.27277,2.3422836,2.8998912,4.243561187,11.19,8.09,,DTU,0.23226395,1549.960724,MBA,MPCLINUX,1919-??-??,23.89
2000921,   921 Jovita (1919 FV),3.170398767,0.182525604,16.33430963,204.9351056,70.87755847,2.591719815,3.749077718,5.645196165,10.6,15.64,,,0.174595577,2061.907899,MBA,Otto Matic,9/5/19,58.48
2000923,   923 Herluga (1919 GB),2.6151442,0.1968136,14.47515,197.67583,201.4887,2.1004483,3.1298401,4.229136011,11.5,19.746,,,0.23305618,1544.691928,MBA,MPCLINUX,1919-??-??,32.47
2000924,   924 Toni (1919 GC),2.9369361,0.1575974,8.99411,150.51128,219.03785,2.4740826,3.3997896,5.033266797,9.37,21,X,CX,0.19582238,1838.400698,MBA,MPCLINUX,1906-??-??,85.49
2000925,   925 Alphonsina (1920 GM),2.700899526,0.079173697,21.0766864,299.6091258,200.7929449,2.487059325,2.914739727,4.438853841,8.33,7.88,S,S,0.222045221,1621.291365,MBA,Otto Matic,1902-03-06,54.34
2000926,   926 Imhilde (1920 GN),2.9819971,0.1806925,16.33063,49.02946,174.05728,2.4431726,3.5208216,5.149547004,10.3,26.8,,,0.19140058,1880.872043,MBA,MPCLINUX,1920-??-??,48.48
2000927,   927 Ratisbona (1920 GO),3.2235572,0.085596,14.58403,7.81635,169.33154,2.9476336,3.4994808,5.787770099,9.54,12.994,,CB:,0.17029465,2113.983029,OMB,MPCLINUX,1920-??-??,67.57
2000928,   928 Hildrun (1920 GP),3.1329005,0.1507942,17.64442,129.89978,22.48569,2.6604773,3.6053237,5.545339017,10.1,14.13,,,0.17773959,2025.435076,MBA,MPCLINUX,1920-??-??,66.49
2000930,   930 Westphalia (1920 GS),2.4317062,0.1422198,15.31623,341.09111,329.63931,2.0858694,2.777543,3.792057089,11.4,,Ch,,0.25991863,1385.048852,MBA,MPCLINUX,1920-??-??,36.48
2000931,   931 Whittemora (1920 GU),3.1770841,0.2268449,11.47354,111.37923,314.80145,2.4563788,3.8977894,5.663061445,9.26,19.2,,M,0.17404478,2068.433193,MBA,MPCLINUX,1920-??-??,45.27
2000933,   933 Susi (1927 CH),2.3675001,0.1659839,5.53795,141.49931,13.21528,1.9745332,2.760467,3.642866134,11.8,4.6222,,,0.27056341,1330.556855,MBA,MPCLINUX,1927-??-??,21.82
2000934,   934 Thuringia (1920 HK),2.7471176,0.2192996,14.07257,325.5196,64.54921,2.1446758,3.3495594,4.553276971,10.3,8.166,Ch,,0.21646526,1663.084414,MBA,MPCLINUX,1920-??-??,53.35
2000935,   935 Clivia (1920 HM),2.2185966,0.1459605,4.02413,346.5326,58.23335,1.8947691,2.5424241,3.304651815,12.9,3.6222,,,0.2982542,1207.024075,MBA,MPCLINUX,1920-??-??,7.87
2000936,   936 Kunigunde (1920 HN),3.1307959,0.1777618,2.36944,62.19124,254.60011,2.57426,3.6873318,5.539752189,10,8.8,,,0.17791884,2023.394487,MBA,MPCLINUX,1920-??-??,39.56
2000938,   938 Chlosinde (1920 HQ),3.1478261,0.1953122,2.66935,119.07348,226.46827,2.5330173,3.7626349,5.585014582,10.8,19.204,,,0.17647694,2039.926576,MBA,MPCLINUX,1920-??-??,26.79
2000940,   940 Kordula (1920 HT),3.3582892,0.1769113,6.21507,67.15151,279.24043,2.7641699,3.9524085,6.15439491,9.55,15.57,,FC:,0.16014999,2247.892741,OMB,MPCLINUX,1920-??-??,87.21
2000943,   943 Begonia (1920 HX),3.1184926,0.2117424,12.10964,113.85468,4.51209,2.4581755,3.7788097,5.507129539,9.77,15.66,,ST,0.17897278,2011.479064,MBA,MPCLINUX,1920-??-??,69.21
2000945,   945 Barcelona (1921 JB),2.6354743,0.163087,32.89665,318.30373,162.23751,2.2056627,3.0652859,4.278547565,10.13,7.36,Sq,S,0.23036469,1562.739498,MBA,MPCLINUX,1923-??-??,25.47
2000946,   946 Poesia (1921 JC),3.1157878,0.1434808,1.43256,69.70147,39.1806,2.6687321,3.5628435,5.499966203,10.42,108.5,,FU,0.17920588,2008.862656,MBA,MPCLINUX,1921-??-??,43.75
2000947,   947 Monterosa (1921 JD),2.750776,0.2506003,6.70935,48.36017,338.24153,2.0614307,3.4401213,4.562375787,9.8,5.164,,,0.21603356,1666.407756,MBA,MPCLINUX,1906-??-??,26.9
2000949,   949 Hel (1921 JK),3.0043223,0.1951377,10.67854,321.36243,248.87497,2.4180658,3.5905788,5.207484309,9.7,10.862,,,0.1892711,1902.033644,MBA,MPCLINUX,1931-??-??,69.17
2000950,   950 Ahrensa (1921 JP),2.3723835,0.1580608,23.46839,181.82198,348.34709,1.9974027,2.7473643,3.654142972,11.6,202,Sa,,0.26972844,1334.675721,MBA,MPCLINUX,1904-??-??,15.03
2000951,   951 Gaspra (1916 S45),2.209247906,0.173777479,4.103113503,253.1682623,129.5503446,1.825330375,2.593165436,3.283786252,11.46,7.042,S,S,0.300149342,1199.402929,MBA,Otto Matic,12/19/13,12.2
2000952,   952 Caia (1916 S61),2.9890982,0.2470856,10.03386,18.61728,354.60434,2.2505351,3.7276613,5.16795204,9.2,7.51,,,0.19071893,1887.594483,MBA,MPCLINUX,1916-??-??,81.61
2000953,   953 Painleva (1921 JT),2.7858793,0.1898029,8.66665,36.4431,260.15319,2.2571113,3.3146473,4.649985995,10.3,10,,,0.21196328,1698.407385,MBA,MPCLINUX,1931-??-??,28.33
2000954,   954 Li (1921 JU),3.1299793,0.1716262,1.16904,163.24659,151.72393,2.5927928,3.6671658,5.53758501,9.94,7.207,,FCX,0.17798847,2022.602925,MBA,MPCLINUX,1927-??-??,58.03
2000955,   955 Alstede (1921 JV),2.5948709,0.2893322,10.68946,351.50511,282.58331,1.8440912,3.3456506,4.180053388,11.1,5.19,,,0.23579275,1526.7645,MBA,MPCLINUX,1921-??-??,17.33
2000957,   957 Camelia (1921 JX),2.9182938,0.0827957,14.79603,232.89382,222.4113,2.6766716,3.159916,4.985419622,9.7,150,,,0.19770177,1820.924517,MBA,MPCLINUX,1926-??-??,73.73
2000958,   958 Asplinda (1921 KC),3.9894289,0.186932,5.62821,343.17968,92.72294,3.243677,4.7351808,7.96845787,10.71,25.3,,,0.12369097,2910.479237,OMB,MPCLINUX,1921-??-??,47.08
2000959,   959 Arne (1921 KF),3.182190999,0.215959938,4.498465755,58.78097676,333.91077,2.49496523,3.869416768,5.676721219,10.2,123.7,,,0.17362598,2073.422425,MBA,Otto Matic,12/27/16,57.42
2000961,   961 Gunnie (1921 KM),2.6933837,0.0929298,10.98619,26.69309,284.30952,2.4430881,2.9436793,4.420338609,11.3,,X,,0.22297529,1614.528677,MBA,MPCLINUX,1951-??-??,37.82
2000965,   965 Angelica (1921 KT),3.1508305,0.2837137,21.47201,41.49434,46.68079,2.2568967,4.0447643,5.593012209,9.8,17.772,Xc,,0.17622459,2042.847709,MBA,MPCLINUX,1927-??-??,53.63
2000966,   966 Muschi (1921 KU),2.7178806,0.1310577,14.40986,72.4505,178.54724,2.3616814,3.0740798,4.480781403,9.91,5.355,,S,0.2199675,1636.605408,MBA,MPCLINUX,1924-??-??,23.43
2000967,   967 Helionape (1921 KV),2.2253252,0.1690325,5.41518,82.43,231.61724,1.8491729,2.6014775,3.319696814,12.1,3.234,,,0.2969025,1212.519261,MBA,MPCLINUX,1924-??-??,11.97
2000968,   968 Petunia (1921 KW),2.8646827,0.1374487,11.59393,208.92662,298.10713,2.4709358,3.2584296,4.848674014,10.26,61.28,,S,0.20327749,1770.978184,MBA,MPCLINUX,1921-??-??,27.77
2000969,   969 Leocadia (1921 KZ),2.4633111,0.2043959,2.29561,287.96936,90.89731,1.9598204,2.9668018,3.866224675,12.57,6.87,,FXU:,0.25493249,1412.138563,MBA,MPCLINUX,1934-??-??,19.51
2000971,   971 Alsatia (1921 LF),2.64071,0.1609336,13.77639,83.57459,5.82945,2.215731,3.065689,4.291304042,10.05,9.614,C,,0.2296799,1567.398802,MBA,MPCLINUX,1908-??-??,63.75
2000972,   972 Cohnia (1922 LK),3.0591109,0.2345144,8.3706,281.53334,94.22813,2.3417053,3.7765165,5.350582077,9.5,18.472,,,0.18420917,1954.300104,MBA,MPCLINUX,1930-??-??,75.65
2000973,   973 Aralia (1922 LR),3.2126762,0.1115117,15.80978,348.58598,89.57459,2.8544252,3.5709272,5.758490485,9.6,7.29,Xk,,0.17116053,2103.28865,OMB,MPCLINUX,1922-??-??,51.6
2000974,   974 Lioba (1922 LS),2.5331848,0.109948,5.46007,86.7247,302.55205,2.2546662,2.8117034,4.03188839,10.3,38.7,,S,0.24445773,1472.647234,MBA,MPCLINUX,1922-??-??,18.39
2000975,   975 Perseverantia (1922 LT),2.8339843,0.0312185,2.55999,38.73605,55.17149,2.7455116,2.922457,4.770944307,10.41,7.267,,S,0.20658935,1742.587408,MBA,MPCLINUX,1929-??-??,26.49
2000976,   976 Benjamina (1922 LU),3.198831807,0.100711728,7.713039561,243.7913472,318.4785242,2.876671928,3.520991686,5.721307772,9.22,9.746,,XD:,0.1722729,2089.707664,MBA,Otto Matic,7/6/29,80.53
2000977,   977 Philippa (1922 LV),3.115244034,0.028744026,15.20200774,75.88265244,79.12159476,3.02569938,3.204788688,5.498526364,9.67,15.405,,C,0.179252807,2008.336755,MBA,Otto Matic,12/19/14,65.67
2000978,   978 Aidamina (1922 LY),3.1985844,0.2347866,21.64721,216.65038,133.10796,2.4475996,3.9495692,5.720644309,9.73,10.099,,PF,0.17229288,2089.465334,MBA,MPCLINUX,1906-??-??,78.73
2000979,   979 Ilsewa (1922 MC),3.1574931,0.1339995,10.10329,231.28327,112.25292,2.7343906,3.5805956,5.610761647,9.8,42.61,,,0.17566711,2049.330691,MBA,MPCLINUX,1922-??-??,36.82
2000980,   980 Anacostia (1921 W19),2.7430421,0.2004461,15.90158,285.83955,70.443,2.19321,3.2928742,4.543148427,7.85,20.117,L,SU,0.21694785,1659.384963,MBA,MPCLINUX,1929-??-??,86.19
2000981,   981 Martina (1917 S92),3.0931331,0.2042201,2.06651,46.08472,298.80893,2.4614531,3.7248131,5.44009044,10.57,11.267,,CFU:,0.18117829,1986.993033,MBA,MPCLINUX,1906-??-??,28.87
2000982,   982 Franklina (1922 MD),3.0665375,0.2340724,13.64699,299.21028,351.39322,2.3487457,3.7843293,5.370078397,9.9,16,,,0.18354039,1961.421135,MBA,MPCLINUX,1928-??-??,32.5
2000983,   983 Gunila (1922 ME),3.156574,0.0952024,14.87604,250.89708,348.74596,2.8560606,3.4570874,5.608311981,9.58,,,XD,0.17574384,2048.435951,MBA,MPCLINUX,1922-??-??,73.87
2000984,   984 Gretia (1922 MH),2.8035069,0.1973603,9.0913,314.22003,55.89347,2.2502059,3.3568079,4.694189668,9.03,5.778,Sr,,0.20996729,1714.552776,MBA,MPCLINUX,1924-??-??,31.91
2000986,   986 Amelia (1922 MQ),3.1343801,0.2016482,14.81374,92.61139,266.11033,2.502338,3.7664222,5.549267911,9.4,9.52,,,0.17761375,2026.870104,MBA,MPCLINUX,1926-??-??,50.94
2000987,   987 Wallia (1922 MR),3.1461227,0.2327917,8.89558,322.69822,16.51768,2.4137314,3.878514,5.580481943,9.3,10.082,,,0.17662028,2038.27103,MBA,MPCLINUX,1952-??-??,43.67
2000988,   988 Appella (1922 MT),3.1465948,0.234962,1.575,41.79823,337.73482,2.4072646,3.885925,5.581737848,11.2,7,,,0.17658054,2038.729749,MBA,MPCLINUX,1939-??-??,25.91
2000989,   989 Schwassmannia (1922 MW),2.6598445,0.2499825,14.69956,243.4783,165.96824,1.9949299,3.3247591,4.338030247,11.8,4.58,,,0.22720595,1584.465548,MBA,MPCLINUX,1922-??-??,12.86
2000990,   990 Yerkes (1922 MZ),2.6699303,0.2148899,8.77835,354.02959,8.78723,2.0961892,3.2436714,4.362727592,11.5,24.56,,,0.22591974,1593.486253,MBA,MPCLINUX,1913-??-??,18.46
2000991,   991 McDonalda (1922 NB),3.1480234,0.155003,2.07084,63.33896,254.7256,2.6600703,3.6359765,5.58553966,11.12,,,C:,0.17646035,2040.118361,MBA,MPCLINUX,1936-??-??,31.41
2000992,   992 Swasey (1922 ND),3.0316513,0.0855025,10.84432,212.33133,344.01142,2.7724375,3.2908651,5.278701038,10.8,13.308,,,0.18671758,1928.045554,MBA,MPCLINUX,1922-??-??,27.33
2000994,   994 Otthild (1923 NL),2.5298038,0.1151599,15.39494,2.4319,341.65585,2.2384718,2.8211358,4.023819114,10.3,5.95,S,,0.24494796,1469.699931,MBA,MPCLINUX,1931-??-??,24.42
2000995,   995 Sternberga (1923 NP),2.6153689,0.166163,13.05475,221.94383,121.8442,2.1807914,3.0499464,4.229681199,10.3,14.612,,,0.23302614,1544.891058,MBA,MPCLINUX,1903-??-??,31.62
2000996,   996 Hilaritas (1923 NM),3.0875027,0.1402401,0.6608,347.41678,147.96672,2.654511,3.5204944,5.425243196,10.88,10.05,,B,0.18167412,1981.570077,MBA,MPCLINUX,1928-??-??,29.53
2000997,   997 Priska (1923 NR),2.6682254,0.1826448,10.50622,247.11895,51.74035,2.1808879,3.1555629,4.35854923,12,16.22,Ch,,0.22613632,1591.960106,MBA,MPCLINUX,1923-??-??,18.7
2000998,   998 Bodea (1923 NU),3.1247955,0.2107645,15.48938,301.21278,72.9314,2.4661995,3.7833915,5.523833807,11.9,8.574,,,0.17843156,2017.580298,MBA,MPCLINUX,1923-??-??,38.16
2000999,   999 Zachia (1923 NW),2.6146558,0.2148857,9.75971,215.11832,128.07775,2.0528037,3.1765079,4.227951381,11.1,22.77,,,0.23312148,1544.259242,MBA,MPCLINUX,1923-??-??,17.9
2001000,  1000 Piazzia (1923 NZ),3.1720509,0.2568251,20.56957,323.77654,280.92121,2.3573886,3.9867132,5.649609421,9.6,9.47,,,0.17445919,2063.519841,MBA,MPCLINUX,1923-??-??,47.78
2001001,  1001 Gaussia (1923 OA),3.209970085,0.127469215,9.296731805,259.3612745,142.0976479,2.800797718,3.619142452,5.751216014,9.77,9.17,,PC,0.171377024,2100.631649,OMB,Otto Matic,7/11/28,74.67
2001002,  1002 Olbersia (1923 OB),2.7907857,0.1516901,10.74751,343.88314,355.68488,2.3674511,3.2141203,4.662275639,11.1,10.244,,,0.21140455,1702.896177,MBA,MPCLINUX,1935-??-??,32.13
2001004,  1004 Belopolskya (1923 OS),3.4034705,0.0868392,2.97709,153.5503,216.32613,3.1079158,3.6990252,6.279010237,9.99,9.44,,PC,0.1569716,2293.408489,OMB,MPCLINUX,1923-??-??,71.6
2001005,  1005 Arago (1923 OT),3.1679214,0.1133333,19.06568,349.24879,59.77131,2.8088904,3.5269524,5.63858075,9.7,8.7819,,,0.17480042,2059.491619,MBA,MPCLINUX,1934-??-??,57.82
2001006,  1006 Lagrangea (1923 OU),3.1511909,0.3519283,10.91875,294.80433,86.32807,2.0421976,4.2601842,5.593971812,11.2,32.79,,,0.17619436,2043.198205,MBA,MPCLINUX,1923-??-??,29.56
2001008,  1008 La Paz (1923 PD),3.0906403,0.0794922,8.9388,20.57823,15.15062,2.8449585,3.3363221,5.433515159,10.4,8.998,,,0.18139754,1984.591412,MBA,MPCLINUX,1923-??-??,38.64
2001010,  1010 Marlene (1923 PF),2.931695039,0.100649695,3.911123448,98.92084533,277.864576,2.636620827,3.226769251,5.019799725,10.4,31.06,,,0.19634773,1833.48185,MBA,Otto Matic,1903-10-27,43.47
2001012,  1012 Sarema (1924 PM),2.4795458,0.1353417,4.03383,73.21158,25.08333,2.1439599,2.8151317,3.904508796,12.41,10.32,,F,0.25243285,1426.121838,MBA,MPCLINUX,1907-??-??,21.12
2001013,  1013 Tombecka (1924 PQ),2.6845248,0.2080208,11.89887,27.28173,99.89916,2.1260878,3.2429618,4.398547997,10.12,6.053,,XSC,0.22407992,1606.569656,MBA,MPCLINUX,1927-??-??,31.93
2001015,  1015 Christa (1924 QF),3.207318047,0.083121661,9.461793748,120.4464951,283.8956217,2.940720444,3.473915651,5.74409011,9.03,11.23,Xc,C,0.171589628,2098.028913,OMB,Otto Matic,2/1/24,96.94
2001017,  1017 Jacqueline (1924 QL),2.6056783,0.0781404,7.92888,119.00494,68.91734,2.4020696,2.809287,4.206195033,10.9,7.87,C,,0.23432729,1536.312736,MBA,MPCLINUX,1928-??-??,37.65
2001018,  1018 Arnolda (1924 QM),2.5394899,0.2464349,7.64837,359.70498,343.11888,1.913671,3.1653088,4.046950948,10.62,14.617,,,0.24354787,1478.148834,MBA,MPCLINUX,1924-??-??,16.42
2001019,  1019 Strackea (1924 QN),1.9117554,0.0710992,26.97324,144.44152,121.82915,1.7758311,2.0476797,2.643362332,12.63,3.832,,S,0.3728684,965.4880918,IMB,MPCLINUX,1924-??-??,8.37
2001021,  1021 Flammario (1924 RG),2.737427538,0.284494246,15.86936622,115.4578581,287.2744494,1.958645155,3.516209921,4.529206794,8.98,12.16,B,F,0.217615651,1654.292782,MBA,Otto Matic,5/18/25,99.39
2001022,  1022 Olympiada (1924 RT),2.8054163,0.1741807,21.05351,112.01728,125.08937,2.3167669,3.2940657,4.69898629,10.5,3.822,X,,0.20975296,1716.304743,MBA,MPCLINUX,1910-??-??,26.39
2001023,  1023 Thomana (1924 RU),3.1676717,0.1030361,10.07829,194.34741,194.34279,2.8412872,3.4940562,5.637914072,9.76,17.56,,G,0.17482109,2059.248115,MBA,MPCLINUX,1924-??-??,58.27
2001024,  1024 Hale (1923 YO13),2.8644671,0.2258231,16.09271,58.86967,308.09107,2.2176043,3.5113299,4.848126661,10.6,,Ch,,0.20330044,1770.778263,MBA,MPCLINUX,1928-??-??,41.36
2001027,  1027 Aesculapia (1923 YO11),3.1497588,0.1316639,1.25472,29.44004,133.11698,2.7350493,3.5644683,5.590158834,10.6,6.83,,,0.17631454,2041.805514,MBA,MPCLINUX,1908-??-??,32.2
2001028,  1028 Lydina (1923 PG),3.403335595,0.107600275,9.397853265,62.85386737,24.55322644,3.037135747,3.769535443,6.278636873,9.43,11.674,,C,0.156980934,2293.272118,OMB,Otto Matic,5/9/07,71.38
2001029,  1029 La Plata (1924 RK),2.8908125,0.0264406,2.42755,29.92988,145.82295,2.8143777,2.9672473,4.915164966,10.88,15.31,,S,0.20052761,1795.264004,MBA,MPCLINUX,1916-??-??,20.78
2001030,  1030 Vitja (1924 RQ),3.1213887,0.1216737,14.78039,187.88107,6.74076,2.7415978,3.5011796,5.514802751,10.3,5.7014,,,0.17872376,2014.281705,MBA,MPCLINUX,1931-??-??,64.13
2001031,  1031 Arctica (1924 RR),3.046853452,0.056254509,17.63573438,218.9431481,306.1307224,2.875454206,3.218252697,5.318455762,9.56,51,,CX:,0.185321892,1942.565967,MBA,Otto Matic,5/9/13,75.47
2001032,  1032 Pafuri (1924 SA),3.1291534,0.1433238,9.47836,76.36908,190.0755,2.6806712,3.5776356,5.535393412,10,24,X,,0.17805894,2021.802444,MBA,MPCLINUX,1929-??-??,54.67
2001033,  1033 Simona (1924 SM),3.0017669,0.1146206,10.64449,189.09711,218.30126,2.6577026,3.3458312,5.200841713,11,10.07,,,0.18951284,1899.607436,MBA,MPCLINUX,1937-??-??,24.76
2001034,  1034 Mozartia (1924 SS),2.2914877,0.2645307,3.97744,304.6185,18.69463,1.6853189,2.8976565,3.468841977,12.2,,S,,0.28413698,1266.994532,MBA,MPCLINUX,1924-??-??,8.08
